"","year","iso3_o","iso3_d","dist","distw_harmonic","contig","comlang_off","comcol","col45","heg_o","heg_d","col_dep_ever","col_dep","gdp_o","gdp_d","pop_o","pop_d","comrelig","eu_o","eu_d","fta_wto","wto_o","wto_d"
"7048",1995,"DZA","KHM",10285,10256,0,0,1,0,0,0,0,0,41764052.992,3441205.504,29315.462,10769.198,0.0237889997661114,0,0,0,0,0
"7049",1995,"DZA","KOR",9964,10072,0,0,0,0,0,0,0,0,41764052.992,559329574.912,29315.462,45092.991,0.000195000000530854,0,0,0,0,1
"7050",1995,"DZA","KWT",4236,4190,0,1,0,0,0,0,0,0,41764052.992,27191687.168,29315.462,1586.123,0.942546010017395,0,0,0,0,1
"7051",1995,"DZA","LAO",9653,9627,0,0,1,0,0,0,0,0,41764052.992,1763536.256,29315.462,4871.472,0.0099499998614192,0,0,0,0,0
"7052",1995,"DZA","LBN",2953,2902,0,1,0,0,0,0,0,0,41764052.992,11718795.264,29315.462,3033.406,0.372444003820419,0,0,0,0,0
"7053",1995,"DZA","LBR",3654,3636,0,0,0,0,0,0,0,0,41764052.992,134800,29315.462,2079.921,0.210187003016472,0,0,0,0,0
"7054",1995,"DZA","LBY",1022,1091,1,1,0,0,0,0,0,0,41764052.992,25541380.096,29315.462,4747.619,0.972181022167206,0,0,0,0,0
"7055",1995,"DZA","LKA",8379,8335,0,0,0,0,0,0,0,0,41764052.992,13029697.536,29315.462,18136,0.0716919973492622,0,0,0,0,1
"7056",1995,"DZA","LSO",7747,7697,0,0,0,0,0,0,0,0,41764052.992,859092.096,29315.462,1753.824,0.00217500003054738,0,0,0,0,1
"7057",1995,"DZA","LTU",2617,2628,0,0,0,0,0,0,0,0,41764052.992,7904896,29315.462,3629.102,NA,0,0,0,0,0
"7058",1995,"DZA","LUX",1450,1495,0,1,0,0,0,0,0,0,41764052.992,21729574.912,29315.462,408.625,0.00465000001713634,0,1,1,0,1
"7059",1995,"DZA","LVA",2736,2754,0,0,0,0,0,0,0,0,41764052.992,5235719.68,29315.462,2485.056,0.00100910000037402,0,0,0,0,0
"7060",1995,"DZA","MAR",1032,893,1,1,1,0,0,0,0,0,41764052.992,37183959.04,29315.462,26833.094,0.985064029693604,0,0,1,0,1
"7061",1995,"DZA","MDA",2411,2393,0,0,0,0,0,0,0,0,41764052.992,1752995.328,29315.462,3675.099,0,0,0,0,0,0
"7062",1995,"DZA","MDG",7733,7688,0,1,1,0,0,0,0,0,41764052.992,3159901.184,29315.462,13452.526,0.0181469991803169,0,0,0,0,1
"7063",1995,"DZA","MEX",9771,9779,0,0,0,0,0,0,0,0,41764052.992,343792779.264,29315.462,95392.647,0.00473499996587634,0,0,0,0,1
"7064",1995,"DZA","MKD",1684,1647,0,0,0,0,0,0,0,0,41764052.992,4449375.744,29315.462,1967.013,0.29831600189209,0,0,0,0,0
"7065",1995,"DZA","MLI",2889,2877,1,1,1,0,0,0,0,0,41764052.992,2466160.128,29315.462,8988.853,0.792834997177124,0,0,0,0,1
"7066",1995,"DZA","MMR",9182,9084,0,0,0,0,0,0,0,0,41764052.992,NA,29315.462,45329.861,0.0357210002839565,0,0,0,0,1
"7067",1995,"DZA","MNE",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7068",1995,"DZA","MNG",7982,7983,0,0,0,0,0,0,0,0,41764052.992,1452164.992,29315.462,2298.063,0.0138739999383688,0,0,0,0,0
"7069",1995,"DZA","MOZ",7602,7254,0,0,0,0,0,0,0,0,41764052.992,2246791.424,29315.462,15981.571,0.130400002002716,0,0,0,0,1
"7070",1995,"DZA","MRT",2784,2776,1,1,1,0,0,0,0,0,41764052.992,1415296.64,29315.462,2334.388,0.98506897687912,0,0,0,0,1
"7071",1995,"DZA","MUS",8506,8450,0,1,0,0,0,0,0,0,41764052.992,4040342.016,29315.462,1122.457,0.164084002375603,0,0,0,0,1
"7072",1995,"DZA","MWI",6714,6551,0,0,0,0,0,0,0,0,41764052.992,1397454.08,29315.462,9964.065,0.161921992897987,0,0,0,0,1
"7073",1995,"DZA","MYS",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7074",1995,"DZA","MYS",10574,10661,0,0,0,0,0,0,0,0,41764052.992,88832450.56,29315.462,20725.374,0.489693999290466,0,0,0,0,1
"7075",1995,"DZA","NAM",6729,6683,0,0,0,0,0,0,0,0,41764052.992,3942494.464,29315.462,1654.214,0.000954999995883554,0,0,0,0,1
"7076",1995,"DZA","NER",2576,2551,1,1,1,0,0,0,0,0,41764052.992,1880803.328,29315.462,9167.078,0.87109899520874,0,0,0,0,0
"7077",1995,"DZA","NGA",3356,3163,0,0,0,0,0,0,0,0,41764052.992,28546959.36,29315.462,108424.828,0.446554988622665,0,0,0,0,1
"7078",1995,"DZA","NIC",9153,9191,0,0,0,0,0,0,0,0,41764052.992,4140470.016,29315.462,4659.458,0.00473499996587634,0,0,0,0,1
"7079",1995,"DZA","NLD",1742,1754,0,0,0,0,0,0,0,0,41764052.992,444781789.184,29315.462,15459.006,0.0120400004088879,0,1,1,0,1
"7080",1995,"DZA","NOR",2634,2672,0,0,0,0,0,0,0,0,41764052.992,148919844.864,29315.462,4359.184,0.00100599997676909,0,0,0,0,1
"7081",1995,"DZA","NPL",7584,7529,0,0,0,0,0,0,0,0,41764052.992,4401104.384,29315.462,20587.156,0.029729999601841,0,0,0,0,0
"7082",1995,"DZA","NZL",19287,19116,0,0,0,0,0,0,0,0,41764052.992,63437168.64,29315.462,3673.4,0.00093500001821667,0,0,0,0,1
"7083",1995,"DZA","OMN",5466,5417,0,1,0,0,0,0,0,0,41764052.992,13802600.448,29315.462,2154.6,0.980104029178619,0,0,0,0,0
"7084",1995,"DZA","PAK",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7085",1995,"DZA","PAK",6154,6225,0,0,0,0,0,0,0,0,41764052.992,60636069.888,29315.462,126689.575,0.959312975406647,0,0,0,0,1
"7086",1995,"DZA","PAN",8759,8792,0,0,0,0,0,0,0,0,41764052.992,7906100.224,29315.462,2757.004,0.048845000565052,0,0,0,0,0
"7087",1995,"DZA","PER",9938,9887,0,0,0,0,0,0,0,0,41764052.992,52047687.68,29315.462,23939.26,0.00475500011816621,0,0,0,0,1
"7088",1995,"DZA","PHL",11387,11559,0,0,0,0,0,0,0,0,41764052.992,74119864.32,29315.462,69606.537,0.0468179993331432,0,0,0,0,1
"7089",1995,"DZA","PNG",15311,15296,0,0,0,0,0,0,0,0,41764052.992,4636113.408,29315.462,4715.929,0.00164000003132969,0,0,0,0,0
"7090",1995,"DZA","POL",2224,2134,0,0,0,0,0,0,0,0,41764052.992,139412439.04,29315.462,38594.997,0.00405000010505319,0,0,0,0,1
"7091",1995,"DZA","PRI",6972,7014,0,0,0,0,0,0,0,0,41764052.992,42647330.816,29315.462,3683.103,0.00457500014454126,0,0,0,0,0
"7092",1995,"DZA","PRK",9772,9773,0,0,0,0,0,0,0,0,41764052.992,NA,29315.462,21763.678,0,0,0,0,0,0
"7093",1995,"DZA","PRT",1095,1123,0,0,0,0,0,0,0,0,41764052.992,118133637.12,29315.462,10026.176,0.00470500020310283,0,1,1,0,1
"7094",1995,"DZA","PRY",9359,9340,0,0,0,0,0,0,0,0,41764052.992,9062131.712,29315.462,4801.834,0.00480000022798777,0,0,0,0,1
"7095",1995,"DZA","PSE",2942,2888,0,1,0,0,0,0,0,0,41764052.992,NA,29315.462,2617,NA,0,0,0,0,0
"7096",1995,"DZA","QAT",4748,4697,0,1,0,0,0,0,0,0,41764052.992,8137911.808,29315.462,501.154,0.915744006633759,0,0,0,0,0
"7097",1995,"DZA","ROU",2121,2070,0,0,0,0,0,0,0,0,41764052.992,35477057.536,29315.462,22684.271,0.0121370004490018,0,0,0,0,1
"7098",1995,"DZA","RUS",3343,3902,0,0,0,0,0,0,0,0,41764052.992,395528503.296,29315.462,148141.006,0.112052999436855,0,0,0,0,0
"7099",1995,"DZA","RWA",5116,5061,0,1,0,0,0,0,0,0,41764052.992,1293535.232,29315.462,5663.838,0.0880059972405434,0,0,0,0,0
"7100",1995,"DZA","SAU",4349,4036,0,1,0,0,0,0,0,0,41764052.992,142457683.968,29315.462,18567.343,0.979112982749939,0,0,0,0,0
"7101",1995,"DZA","SDN",3742,3731,0,1,0,0,0,0,0,0,41764052.992,NA,29315.462,NA,0.723649978637695,0,0,0,0,0
"7102",1995,"DZA","SDN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7103",1995,"DZA","SEN",3178,3165,0,1,1,0,0,0,0,0,41764052.992,4878718.976,29315.462,8711.528,0.902090013027191,0,0,0,0,1
"7104",1995,"DZA","SGP",10889,10854,0,0,0,0,0,0,0,0,41764052.992,87891558.4,29315.462,3524.5,0.172668993473053,0,0,0,0,1
"7105",1995,"DZA","SLE",3537,3522,0,0,0,0,0,0,0,0,41764052.992,870758.72,29315.462,3927.105,0.390563994646072,0,0,0,0,1
"7106",1995,"DZA","SLV",9309,9349,0,0,0,0,0,0,0,0,41764052.992,9500499.968,29315.462,5748.013,0.00480999983847141,0,0,0,0,1
"7107",1995,"DZA","SOM",5793,5565,0,1,0,0,0,0,0,0,41764052.992,NA,29315.462,6346.44,0.989018023014069,0,0,0,0,0
"7108",1995,"DZA","SRB",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7109",1995,"DZA","SSD",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7110",1995,"DZA","SVK",1710,1714,0,0,0,0,0,0,0,0,41764052.992,25733042.176,29315.462,5361.999,0.00370000000111759,0,0,0,0,1
"7111",1995,"DZA","SVN",1406,1408,0,0,0,0,0,0,0,0,41764052.992,21274122.24,29315.462,1989.872,0.0184349995106459,0,0,0,0,1
"7112",1995,"DZA","SWE",2734,2606,0,0,0,0,0,0,0,0,41764052.992,264051982.336,29315.462,8826.939,0.00106100004632026,0,1,1,0,1
"7113",1995,"DZA","SWZ",7577,7525,0,0,0,0,0,0,0,0,41764052.992,1698989.44,29315.462,963.428,0.00153100001625717,0,0,0,0,1
"7114",1995,"DZA","SYR",3041,3001,0,1,1,0,0,0,0,0,41764052.992,11396706.304,29315.462,14338.24,0.888001024723053,0,0,0,0,0
"7115",1995,"DZA","TCD",2983,2935,0,1,1,0,0,0,0,0,41764052.992,1445919.872,29315.462,6980.351,0.437090009450912,0,0,0,0,0
"7116",1995,"DZA","TGO",3395,3364,0,1,1,0,0,0,0,0,41764052.992,1309382.784,29315.462,4284.497,0.169935002923012,0,0,0,0,1
"7117",1995,"DZA","THA",9762,9730,0,0,0,0,0,0,0,0,41764052.992,168018558.976,29315.462,58983.955,0.0386690013110638,0,0,0,0,1
"7118",1995,"DZA","TJK",5676,5651,0,0,0,0,0,0,0,0,41764052.992,1231523.072,29315.462,5784.33,0.842350006103516,0,0,0,0,0
"7119",1995,"DZA","TKM",4831,4800,0,0,0,0,0,0,0,0,41764052.992,2482228.48,29315.462,4188.01,0.862169981002808,0,0,0,0,0
"7120",1995,"DZA","TLS",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7121",1995,"DZA","TTO",7046,7071,0,0,0,0,0,0,0,0,41764052.992,5329213.952,29315.462,1255.001,0.0662050023674965,0,0,0,0,1
"7122",1995,"DZA","TUN",636,528,1,1,1,0,0,0,0,0,41764052.992,18030876.672,29315.462,8957.5,0.985059022903442,0,0,0,0,1
"7123",1995,"DZA","TUR",2288,2439,0,0,0,0,0,0,0,0,41764052.992,169485942.784,29315.462,58522.32,0.983076989650726,0,0,0,0,1
"7124",1995,"DZA","TWN",10617,10624,0,0,0,0,0,0,0,0,41764052.992,279013000,29315.462,21267.653,0.00503000011667609,0,0,0,0,0
"7125",1995,"DZA","TZA",6125,5942,0,0,0,0,0,0,0,0,41764052.992,5255221.248,29315.462,29944.302,0.323484987020493,0,0,0,0,1
"7126",1995,"DZA","UGA",5053,4998,0,0,0,0,0,0,0,0,41764052.992,5755819.008,29315.462,20740.726,0.0678860023617744,0,0,0,0,1
"7127",1995,"DZA","UKR",2665,2760,0,0,0,0,0,0,0,0,41764052.992,48213868.544,29315.462,51512.299,0,0,0,0,0,0
"7128",1995,"DZA","URY",10018,10014,0,0,0,0,0,0,0,0,41764052.992,19297662.976,29315.462,3224.383,0.00297500006854534,0,0,0,0,1
"7129",1995,"DZA","USA",6491,7813,0,0,0,0,0,0,0,0,41764052.992,7664100179.968,29315.462,266278.015,0.00942800007760525,0,0,0,0,1
"7130",1995,"DZA","UZB",5614,5568,0,0,0,0,0,0,0,0,41764052.992,13350461.44,29315.462,22785,0.872080028057098,0,0,0,0,0
"7131",1995,"DZA","VEN",7535,7672,0,0,0,0,0,0,0,0,41764052.992,74888740.864,29315.462,22092.144,0.00473999977111816,0,0,0,0,1
"7132",1995,"DZA","VNM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7133",1995,"DZA","VNM",10491,10243,0,0,1,0,0,0,0,0,41764052.992,20736163.84,29315.462,71995.499,0.0101049998775125,0,0,0,0,0
"7134",1995,"DZA","YEM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,41764052.992,NA,29315.462,NA,NA,0,NA,NA,0,NA
"7135",1995,"DZA","YEM",4701,4718,0,1,0,0,0,0,0,0,41764052.992,4258788.608,29315.462,15018.201,0.986045002937317,0,0,0,0,0
"7136",1995,"DZA","ZAF",7986,7641,0,0,0,0,0,0,0,0,41764052.992,151113089.024,29315.462,39119.999,0.0134030003100634,0,0,0,0,1
"7137",1995,"DZA","ZMB",6353,6190,0,0,0,0,0,0,0,0,41764052.992,3806982.656,29315.462,8841.338,0.00428299978375435,0,0,0,0,1
"7138",1995,"DZA","ZWE",6720,6707,0,0,0,0,0,0,0,0,41764052.992,7111270.912,29315.462,11639.364,0.00963899958878756,0,0,0,0,1
"7139",1995,"ECU","AFG",15209,15040,0,0,0,0,0,0,0,0,24432379.904,NA,11315.8,17586.073,0,0,0,0,0,0
"7140",1995,"ECU","AGO",10326,10327,0,0,0,0,0,0,0,0,24432379.904,5039552.512,11315.8,12104.952,0.666029989719391,0,0,0,0,0
"7141",1995,"ECU","ALB",10982,10879,0,0,0,0,0,0,0,0,24432379.904,2424498.944,11315.8,3187.784,0,0,0,0,0,0
"7142",1995,"ECU","ARE",14592,14491,0,0,0,0,0,0,0,0,24432379.904,65743667.2,11315.8,2346.305,0.00391300022602081,0,0,0,0,0
"7143",1995,"ECU","ARG",4227,4025,0,1,0,0,0,0,0,0,24432379.904,312569200.64,11315.8,34833.168,0.883536994457245,0,0,0,0,1
"7144",1995,"ECU","ARM",13032,12928,0,0,0,0,0,0,0,0,24432379.904,1468317.312,11315.8,3223.173,0,0,0,0,0,0
"7145",1995,"ECU","AUS",13355,13854,0,0,0,0,0,0,0,0,24432379.904,368022716.416,11315.8,18072.001,0.289808988571167,0,0,0,0,1
"7146",1995,"ECU","AUT",10654,10549,0,0,0,0,0,0,0,0,24432379.904,240457629.696,11315.8,7948.278,0.857267022132874,0,1,0,0,1
"7147",1995,"ECU","AZE",13439,13295,0,0,0,0,0,0,0,0,24432379.904,3052467.456,11315.8,7685,0,0,0,0,0,0
"7148",1995,"ECU","BDI",12143,12083,0,0,0,0,0,0,0,0,24432379.904,1000428.416,11315.8,6209.923,0.755743026733398,0,0,0,0,1
"7149",1995,"ECU","BEL",9790,9696,0,0,0,0,0,0,0,0,24432379.904,289122615.296,11315.8,10136.811,0.867676019668579,0,1,0,0,1
"7150",1995,"ECU","BEN",9196,9115,0,0,0,0,0,0,0,0,24432379.904,2169627.136,11315.8,5985.658,0.178872004151344,0,0,0,0,0
"7151",1995,"ECU","BFA",8806,8625,0,0,0,0,0,0,0,0,24432379.904,2379517.952,11315.8,10089.876,0.0870639979839325,0,0,0,0,1
"7152",1995,"ECU","BGD",17406,17332,0,0,0,0,0,0,0,0,24432379.904,37939752.96,11315.8,119869.583,0.00196600006893277,0,0,0,0,1
"7153",1995,"ECU","BGR",11254,11233,0,0,0,0,0,0,0,0,24432379.904,13069094.912,11315.8,8406.067,0.00489600002765656,0,0,0,0,0
"7154",1995,"ECU","BHR",14110,14011,0,0,0,0,0,0,0,0,24432379.904,5849467.904,11315.8,563.73,0.00788300018757582,0,0,0,0,1
"7155",1995,"ECU","BIH",10840,10736,0,0,0,0,0,0,0,0,24432379.904,1866572.928,11315.8,3520.996,0.145359992980957,0,0,0,0,0
"7156",1995,"ECU","BLR",11340,11264,0,0,0,0,0,0,0,0,24432379.904,13972637.696,11315.8,10194,0.134959995746613,0,0,0,0,0
"7157",1995,"ECU","BOL",2042,2242,0,1,0,0,0,0,0,0,24432379.904,6715164.672,11315.8,7635.362,0.892136991024017,0,0,1,0,1
"7158",1995,"ECU","BRA",4294,4200,0,0,0,0,0,0,0,0,24432379.904,768951320.576,11315.8,161890.823,0.8471519947052,0,0,0,0,1
"7159",1995,"ECU","BRN",18358,18399,0,0,0,0,0,0,0,0,24432379.904,4734020.096,11315.8,295.003,0.0310570001602173,0,0,0,0,1
"7160",1995,"ECU","BWA",11508,11484,0,0,0,0,0,0,0,0,24432379.904,4730599.936,11315.8,1583.453,0.0957079976797104,0,0,0,0,1
"7161",1995,"ECU","CAF",10975,10903,0,0,0,0,0,0,0,0,24432379.904,1115389.696,11315.8,3275.695,0.328583985567093,0,0,0,0,1
"7162",1995,"ECU","CAN",5080,5469,0,0,0,0,0,0,0,0,24432379.904,602021298.176,11315.8,29354,0.454847991466522,0,0,0,0,1
"7163",1995,"ECU","CHE",10065,9888,0,0,0,0,0,0,0,0,24432379.904,341759000.576,11315.8,7040.687,0.517199993133545,0,0,0,0,1
"7164",1995,"ECU","CHL",3596,3625,0,1,0,0,0,0,0,0,24432379.904,71349198.848,11315.8,14440.103,0.791805028915405,0,0,0,0,1
"7165",1995,"ECU","CHN",16091,16050,0,0,0,0,0,0,0,0,24432379.904,728007573.504,11315.8,1204854.98,0,0,0,0,0,0
"7166",1995,"ECU","CIV",8477,8389,0,0,0,0,0,0,0,0,24432379.904,11000145.92,11315.8,14217.43,0.179232999682426,0,0,0,0,1
"7167",1995,"ECU","CMR",9992,10026,0,0,0,0,0,0,0,0,24432379.904,8733230.08,11315.8,13929.575,0.340838998556137,0,0,0,0,1
"7168",1995,"ECU","COD",10579,11003,0,0,0,0,0,0,0,0,24432379.904,5643439.616,11315.8,42012.524,0.472086012363434,0,0,0,0,0
"7169",1995,"ECU","COG",10576,10382,0,0,0,0,0,0,0,0,24432379.904,2116003.84,11315.8,2720.633,0.524326980113983,0,0,0,0,0
"7170",1995,"ECU","COL",990,866,1,1,0,0,0,0,0,0,24432379.904,92507275.264,11315.8,36573.895,0.931394994258881,0,0,1,0,1
"7171",1995,"ECU","CRI",1415,1365,0,1,0,0,0,0,0,0,24432379.904,11722356.736,11315.8,3478.197,0.873521983623505,0,0,0,0,1
"7172",1995,"ECU","CUB",2810,2657,0,1,0,0,0,0,0,0,24432379.904,30428639.232,11315.8,10932.013,0.308631986379623,0,0,0,0,1
"7173",1995,"ECU","CYP",12257,12155,0,0,0,0,0,0,0,0,24432379.904,9250143.232,11315.8,855.389,0.0126459999009967,0,0,0,0,1
"7174",1995,"ECU","CZE",10502,10436,0,0,0,0,0,0,0,0,24432379.904,59537113.088,11315.8,10327.253,0.378762006759644,0,0,0,0,1
"7175",1995,"ECU","DEU",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,24432379.904,NA,11315.8,NA,NA,0,NA,NA,0,NA
"7176",1995,"ECU","DEU",10423,10080,0,0,0,0,0,0,0,0,24432379.904,2590500978.688,11315.8,81678.055,0.34621599316597,0,1,0,0,1
"7177",1995,"ECU","DJI",13667,13585,0,0,0,0,0,0,0,0,24432379.904,497723.968,11315.8,663.999,0.0646260008215904,0,0,0,0,1
"7178",1995,"ECU","DNK",10360,10255,0,0,0,0,0,0,0,0,24432379.904,185006964.736,11315.8,5233.373,0.0238719992339611,0,1,0,0,1
"7179",1995,"ECU","DOM",2534,2439,0,1,0,0,0,0,0,0,24432379.904,16358496.256,11315.8,7977.966,0.931490004062653,0,0,0,0,1
"7180",1995,"ECU","DZA",9527,9453,0,0,0,0,0,0,0,0,24432379.904,41764052.992,11315.8,29315.462,0.00481999991461635,0,0,0,0,0
"7181",1995,"ECU","EGY",12166,12048,0,0,0,0,0,0,0,0,24432379.904,60159246.336,11315.8,61168.396,0.00196600006893277,0,0,0,0,1
"7182",1995,"ECU","ERI",13173,13086,0,0,0,0,0,0,0,0,24432379.904,578015.616,11315.8,3407.812,NA,0,0,0,0,0
"7183",1995,"ECU","ESP",9003,9021,0,1,0,0,0,1,1,0,24432379.904,612939661.312,11315.8,39387.016,0.934135019779205,0,1,0,0,1
"7184",1995,"ECU","EST",11039,10935,0,0,0,0,0,0,0,0,24432379.904,4362191.36,11315.8,1436.634,0.0318199992179871,0,0,0,0,0
"7185",1995,"ECU","ETH",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,24432379.904,NA,11315.8,NA,NA,0,NA,NA,0,NA
"7186",1995,"ECU","ETH",13205,13144,0,0,0,0,0,0,0,0,24432379.904,7663994.88,11315.8,57023.518,0.00747000006958842,0,0,0,0,0
"7187",1995,"ECU","FIN",11032,10911,0,0,0,0,0,0,0,0,24432379.904,134199345.152,11315.8,5107.79,0.0186529997736216,0,1,0,0,1
"7188",1995,"ECU","FRA",9622,9551,0,0,0,0,0,0,0,0,24432379.904,1609892233.216,11315.8,59540.71,0.736952006816864,0,1,0,0,1
"7189",1995,"ECU","GAB",9948,9882,0,0,0,0,0,0,0,0,24432379.904,4958845.44,11315.8,1080.477,0.632099986076355,0,0,0,0,1
"7190",1995,"ECU","GBR",9489,9308,0,0,0,0,0,0,0,0,24432379.904,1235567247.36,11315.8,58019.032,0.129343003034592,0,1,0,0,1
"7191",1995,"ECU","GEO",12992,12887,0,0,0,0,0,0,0,0,24432379.904,2693731.84,11315.8,4734,0.00963999982923269,0,0,0,0,0
"7192",1995,"ECU","GHA",8902,8758,0,0,0,0,0,0,0,0,24432379.904,6464389.632,11315.8,16760.925,0.185169994831085,0,0,0,0,1
"7193",1995,"ECU","GIN",7458,7378,0,0,0,0,0,0,0,0,24432379.904,3693753.344,11315.8,7837.173,0.0106229996308684,0,0,0,0,1
"7194",1995,"ECU","GMB",7188,7102,0,0,0,0,0,0,0,0,24432379.904,785999.872,11315.8,1065.746,0.0183920003473759,0,0,0,0,0
"7195",1995,"ECU","GNB",7278,7195,0,0,0,0,0,0,0,0,24432379.904,253966.912,11315.8,1139.667,0.0984420031309128,0,0,0,0,1
"7196",1995,"ECU","GNQ",9989,9921,0,1,0,0,0,0,0,0,24432379.904,141853.36,11315.8,441.829,0.68826299905777,0,0,0,0,0
"7197",1995,"ECU","GRC",11357,11233,0,0,0,0,0,0,0,0,24432379.904,137383436.288,11315.8,10634.385,0.00387499993667006,0,1,0,0,1
"7198",1995,"ECU","GTM",2195,2165,0,1,0,0,0,0,0,0,24432379.904,14656917.504,11315.8,9983.861,0.907091021537781,0,0,0,0,1
"7199",1995,"ECU","HKG",17317,17280,0,0,0,0,0,0,0,0,24432379.904,144652910.592,11315.8,6156.1,0.0775810033082962,0,0,0,0,1
"7200",1995,"ECU","HND",1970,1986,0,1,0,0,0,0,0,0,24432379.904,3911053.056,11315.8,5591.935,0.92400598526001,0,0,0,0,1
"7201",1995,"ECU","HRV",10638,10534,0,0,0,0,0,0,0,0,24432379.904,22387562.496,11315.8,4669,0.737536013126373,0,0,0,0,0
"7202",1995,"ECU","HTI",2436,2332,0,0,0,0,0,0,0,0,24432379.904,2695499.776,11315.8,7838.241,0.798695981502533,0,0,0,0,0
"7203",1995,"ECU","HUN",10859,10754,0,0,0,0,0,0,0,0,24432379.904,46166298.624,11315.8,10328.965,0.523699998855591,0,0,0,0,1
"7204",1995,"ECU","IDN",18825,18796,0,0,0,0,0,0,0,0,24432379.904,NA,11315.8,194979.249,0.0269399993121624,0,0,0,0,1
"7205",1995,"ECU","IDN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,24432379.904,NA,11315.8,NA,NA,0,NA,NA,0,NA
"7206",1995,"ECU","IND",16521,16698,0,0,0,0,0,0,0,0,24432379.904,366599634.944,11315.8,955804.382,0.0127410003915429,0,0,0,0,1
"7207",1995,"ECU","IRL",9123,9018,0,0,0,0,0,0,0,0,24432379.904,69070782.464,11315.8,3608.841,0.918901026248932,0,1,0,0,1
"7208",1995,"ECU","IRN",13789,13732,0,0,0,0,0,0,0,0,24432379.904,90829496.32,11315.8,60468.353,0.000964000006206334,0,0,0,0,0
"7209",1995,"ECU","IRQ",13290,13200,0,0,0,0,0,0,0,0,24432379.904,NA,11315.8,20363.138,0.0173519998788834,0,0,0,0,0
"7210",1995,"ECU","ISR",12457,12366,0,0,0,0,0,0,0,0,24432379.904,99319562.24,11315.8,5545,0.00967799965292215,0,0,0,0,1
"7211",1995,"ECU","ITA",10369,10195,0,0,0,0,0,0,0,0,24432379.904,1171213647.872,11315.8,56844.303,0.8021240234375,0,1,0,0,1
"7212",1995,"ECU","JAM",2256,2162,0,0,0,0,0,0,0,0,24432379.904,5813471.744,11315.8,2480,0.10308899730444,0,0,0,0,1
"7213",1995,"ECU","JOR",12567,12467,0,0,0,0,0,0,0,0,24432379.904,6727446.528,11315.8,4195,0.0164449997246265,0,0,0,0,0
"7214",1995,"ECU","JPN",14505,14680,0,0,0,0,0,0,0,0,24432379.904,5333925756.928,11315.8,125439.003,0.00595499994233251,0,0,0,0,1
"7215",1995,"ECU","KAZ",14911,14314,0,0,0,0,0,0,0,0,24432379.904,20374306.816,11315.8,15815.626,0.0293000005185604,0,0,0,0,0
"7216",1995,"ECU","KEN",12984,12950,0,0,0,0,0,0,0,0,24432379.904,9046320.128,11315.8,27418.077,0.258163005113602,0,0,0,0,1
"7217",1995,"ECU","KGZ",14838,14736,0,0,0,0,0,0,0,0,24432379.904,1661018.496,11315.8,4560.4,0,0,0,0,0,0
"7218",1995,"ECU","KHM",18843,18791,0,0,0,0,0,0,0,0,24432379.904,3441205.504,11315.8,10769.198,0.000983000034466386,0,0,0,0,0
"7219",1995,"ECU","KOR",15226,15230,0,0,0,0,0,0,0,0,24432379.904,559329574.912,11315.8,45092.991,0.0399140007793903,0,0,0,0,1
"7220",1995,"ECU","KWT",13754,13654,0,0,0,0,0,0,0,0,24432379.904,27191687.168,11315.8,1586.123,0.0202629994601011,0,0,0,0,1
"7221",1995,"ECU","LAO",18236,18162,0,0,0,0,0,0,0,0,24432379.904,1763536.256,11315.8,4871.472,0.00774999987334013,0,0,0,0,0
"7222",1995,"ECU","LBN",12477,12376,0,0,0,0,0,0,0,0,24432379.904,11718795.264,11315.8,3033.406,0.349157989025116,0,0,0,0,0
"7223",1995,"ECU","LBR",7737,7661,0,0,0,0,0,0,0,0,24432379.904,134800,11315.8,2079.921,0.021849999204278,0,0,0,0,0
"7224",1995,"ECU","LBY",10432,10539,0,0,0,0,0,0,0,0,24432379.904,25541380.096,11315.8,4747.619,0.00194700004067272,0,0,0,0,0
"7225",1995,"ECU","LKA",17728,17642,0,0,0,0,0,0,0,0,24432379.904,13029697.536,11315.8,18136,0.0656279996037483,0,0,0,0,1
