"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Early-demographic dividend","EAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.26093373484938","2.26002830479858","2.7869771567907","3.11841374193909","3.06084597733629","3.14904758899455","3.11128741416101","3.32824343564382","3.37765817992582","3.52104658674609","3.88230811952602","3.84060996103243","3.76602575051586","3.76685189007424","4.04448960556577","4.79247812838933","4.96578495932375","5.80003049983159","5.62020319235108","4.95898198879282","4.47622532803919","4.70910224608122","5.39000581854088","5.14139800246393","5.00206903538188","4.71865005492865","3.94159525342139","4.60591998777633","4.26271109428309","3.82649928001012","3.57481376227383","3.4611692690044","3.08116972208206","2.96358770200768","2.78886673985056","2.71617604269844","2.59487725956068","2.71699679811682","2.79444861399477","2.6396257654692","2.53191262963762","2.52275382999395","2.48327231929083","2.43384399826356","2.36757735080139","2.33261153009722","2.25204615455209","2.24624287437698","2.22869874170773","2.52546962494699","2.30915151881575","2.18436831747375","2.26830131765014","2.37584206480908","2.51774078903451","2.62149992678069","2.42235276582319","2.42822557660265","2.3866132425385","2.31840551854279","2.50143336780175","2.22244054413933","2.06992704178723","2.15672754951754","",
"East Asia & Pacific","EAS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","1.56187452825626","1.54496257202755","1.50038959007184","","","1.61697682663668","1.56486286389589","1.46983034788265","1.41857256862695","1.43480574028177","1.37394391702916","1.24926488218657","1.42035760007094","1.46325291203576","1.67023783525375","1.67812860944357","1.58721943425977","1.66878425959314","1.7489404162617","1.77338466700679","1.86183356444241","1.76985930798816","1.72450750813783","1.71557264839165","1.52969752198514","1.50717413615164","1.47574455874534","1.58392219823741","1.60032296310174","1.55938842273647","1.56742738543777","1.48789415184166","1.43524988308827","1.39956189778333","1.43326129663559","1.44457568623499","1.40914496662508","1.39797857724864","1.35039581149461","1.41614175283419","1.45344916479834","1.45407484113147","1.43528201882482","1.44793601964772","1.47299280546607","1.4717360284391","1.46622093168892","1.570869295517","1.48254190944963","1.46473457026718","1.49141464524538","1.53954929315828","1.57961831477278","1.62963937176878","1.6019960753852","1.57294239225077","1.55735634880686","1.57027370190217","1.65431663130632","1.57481469378771","1.5968569236465","1.63954952817752","",
"Europe & Central Asia (excluding high income)","ECA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.53157121879589","3.76454293628809","3.71108343711083","3.38733905579399","3.42246520874751","3.55441860465116","3.14398111723053","3.25957446808511","3.27555555555556","3.07933789954338","3.25648854961832","3.49979381443299","3.4455205811138","3.34945054945055","3.19302137958854","5.11945392491468","4.94302721088435","4.71362302376219","4.18730640369176","3.35725855800727","3.94854524692944","3.87466811459803","4.33618486728391","3.98202756307823","3.67284847374975","3.58923040054929","3.69161048474196","","","","","","","2.78497368676851","3.14155136394284","3.16271731928105","3.3664417059115","3.52269072060267","2.96006991863489","3.37703085584569","3.26110991262435","3.07262784787829","3.20641414120977","2.86407718494831","2.45708946526638","2.28353598059288","2.27032956033716","2.25455465869088","2.19119508439904","2.32747688236762","2.12944163139839","1.97524403956051","1.98598838659508","1.92939395528099","1.91615359660417","1.94729459345991","2.02650428924334","1.96978490750886","2.32376840139303","2.49456946434075","2.43307256362971","2.02862942265905","3.74642280332551","4.79075210850202","",
"Europe & Central Asia","ECS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.36661520030218","4.26231416287057","4.44589602472095","4.39974861429176","4.1886252534435","4.03356410024337","3.9532449323761","3.93996714794952","3.67501923817012","3.46508882305444","3.20564343902976","3.18829928829147","3.21188514622109","3.05606387329626","3.08182885490797","3.1947322896841","3.09833418394362","3.07471184557545","3.02453776419525","2.99641856773335","3.03597421072917","3.11667992073752","3.2063611315712","3.17456314060874","3.11644701335266","3.0778116800583","2.92576267337317","2.8805064831376","2.75665587426974","2.66731397348569","2.59723533564728","2.46325045774262","2.43951326006084","2.32646297890795","2.24742348270771","2.03090924825272","2.00180016974189","2.01210569457605","1.89986143747633","1.87928958402585","1.85934580440135","1.83047182426052","1.8500277960483","1.83549918499194","1.79416810484925","1.73128422616678","1.72838802299487","1.70459059762995","1.72960265660862","1.829528237206","1.77273852159154","1.7248377179826","1.7696352464103","1.73525348775299","1.70045836963364","1.67959861359584","1.70009517051858","1.64858567652592","1.63638471166585","1.69517223404658","1.83099685180629","1.73695748450922","2.0034738271735","2.27894454927878","",
"Ecuador","ECU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.37623678350892","2.04676698378785","2.04545378336297","1.76521231065259","1.90995401275775","2.0695652173913","1.8242215194411","1.80442333340465","1.92397349775755","2.37061630052488","1.83368971819713","1.85402516979624","1.99002320804546","1.9765704092947","2.01588995612475","2.36680898459254","2.20068766787297","3.08037216906285","2.14272648880295","1.9874937490116","1.78122469851281","1.67784031835944","1.65400283130616","1.57477834994725","1.48523232727441","1.77973855389976","1.83738682762294","1.96631614944003","1.97762684778266","1.92398919308504","1.89032378813401","1.77836016473231","1.66720659929361","1.82142150069293","1.55934346817278","2.34132011021456","1.95039752732418","2.10417123484069","2.35723486474882","1.75192504601763","1.45207595274333","1.56937598177954","1.76889198532555","2.2785533646602","1.9403327987762","2.29840279075247","2.02982587683564","2.56823582019659","2.66504173599459","3.11741808812028","3.01055129218138","3.09511005659875","2.94545286467451","2.87589068305185","2.73923080937619","2.6160741592884","2.51476680030726","2.36126338358467","2.37016772687992","2.17005198939516","2.37312249582349","2.26891193069531","2.24815513389947","2.29706957855181","",
"Egypt, Arab Rep.","EGY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","6.67547918043622","8.6646884272997","10.3283898305085","10.1174345076784","8.71826883062838","8.90769850866586","11.1330438215555","14.3360534124629","15.9878828677213","17.1870121760849","13.5645302897278","13.5135135135135","17.2742435072671","15.4318460908719","13.7268961121734","13.1120584652862","9.94071348257181","6.4689378757515","6.16031027795734","7.41690962099125","7.18896060538616","7.95867393278837","8.26523207017322","7.85693305919735","7.49813056581541","6.52874277064007","5.06087662337662","3.96809895833333","3.4676995357893","3.61174470420041","3.21550063172359","3.09773699249923","3.15393465100637","3.08203623414837","2.97481186979645","2.84148521846447","2.65938329094369","2.56976747814276","2.55126513982739","2.98556856033807","3.27845479650374","3.17728527009726","2.87753123653597","2.71422040657605","2.60621860261331","2.37963467509709","2.18078548537016","2.03264504307225","1.95296705174529","1.83702551137618","1.64817579267929","1.61005697699419","1.68969483568075","1.72314742829085","1.66660515243227","1.42203170028818","1.24996619642133","1.18097179684711","1.12247550332399","1.12200927143154","1.04848151432161","0.870565509711049","",
"Euro area","EMU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.77681475445233","3.70668878413083","3.97964824925649","3.97619144184133","3.7468036753986","3.56306325651392","3.52048299926388","3.53945528578974","3.30571924870885","3.13393616521806","2.83755935059733","2.84128608530102","2.89144093610156","2.80354225193731","2.82898888150053","2.87013031865172","2.7986013200821","2.81183015187472","2.79107451684038","2.76089946417589","2.71715634520919","2.79803082524615","2.83768748403948","2.81658131303432","2.74915628628798","2.69427649308112","2.62436975979512","2.63290766210181","2.5251928067612","2.42409478883306","2.35657331307539","2.16434474848619","2.06322832785965","2.00099081770149","1.9232043483116","1.79757677479582","1.78145388756054","1.7451177217354","1.69867834974619","1.67369478578553","1.63739307453238","1.58927074758767","1.57442204762168","1.57202691706988","1.55589782929057","1.46542215000128","1.46811798907519","1.4256272059791","1.46337267988282","1.55135564919559","1.47879237316021","1.41790722835415","1.41362061506315","1.36200258784392","1.32447020427751","1.30100299511621","1.32617781465678","1.3287774556867","1.33151930828994","1.35614383141554","1.52183992003228","1.48393799398479","1.51694161122624","1.61077620237354","",
"Eritrea","ERI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.3291139240506","12.7159420289855","19.5391124143288","20.3448190649491","11.8604149677876","32.4970666110039","34.3777684538841","32.6556711938037","22.1367915582472","20.6718783563252","20.8657453093811","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.25074702204848","2.03124482602107","2.26774589192604","1.96963291958044","1.93055857347098","1.88486682463102","2.07961936015824","1.85195694357998","2.29767251939567","2.43416753437938","2.28661622551749","2.1079717457114","2.31778209800765","2.11074172547559","2.20756393740679","2.00426223337861","2.32104693213536","2.31423266289489","2.35795730062073","2.4970649013133","2.48989578488601","2.58210874483481","2.66030674579303","2.93627289991861","2.96600550441302","2.95472170818505","2.6250366796807","2.6147006889558","2.48937521722977","2.35967514225005","2.29330520898016","2.12919223112803","2.04280367601027","2.0118717370405","2.00133740218861","1.91702239465122","1.81443901615473","1.72281567944182","1.75731994886122","1.75523458900652","1.72551798839458","1.62958403293614","1.45597370162444","1.42254439300681","1.43022117967926","1.38717775355122","1.37000746147478","1.36310631227691","1.36762048450666","1.35835383696039","1.3873781239833","1.33187655521014","1.42363040003724","1.27236040392798","1.25391242368837","1.2702320395662","1.13713590926222","1.23002910987775","1.25433377164601","1.23270491757212","1.36664551701951","1.35211774619771","1.4339965700543","1.50901228462186","",
"Estonia","EST","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.761751960945642","1.04163027365878","0.958098327008493","0.873596073837831","1.0467724867254","1.06749171827448","1.28711336447566","1.37632711527768","1.50221446192756","1.66712950092163","1.74304929525979","1.6996892247017","1.4509199321799","1.38756206587647","1.65732023639674","1.7671976129674","1.79905979568072","1.70042562190944","1.67893330315731","1.89767278395814","1.9089636493344","1.92535738573578","2.0260417420727","2.06916436631533","2.00976650859972","2.0090871203263","2.03570397226451","2.29675683425333","2.0308662213269","2.1604426401521","2.86665387374435","",
"Ethiopia","ETH","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.85587761674718","1.9321903294163","2.42836676217765","2.9215844785772","3.22993525071525","3.10719908401317","2.48622496976213","2.1956163689345","2.02066455324645","1.88310980263875","1.90607150412524","1.93641025641026","1.92555408221254","2.79458239277652","4.49206211503427","4.13172252533126","3.96778085302675","4.81090245174752","6.88658800866843","8.70858213323967","7.53695803155075","7.53901842798044","7.1796178343949","7.96914816163087","6.82390419897137","6.69723756906077","6.85567368494198","8.5014361098123","10.2766484563588","9.6579698086295","5.70513154467309","3.44170834936514","3.07168835064302","2.86843870238978","2.22561605430131","2.11713848911382","3.3431774775412","7.27693614895529","9.50694268259021","7.61384390577726","4.34902077753107","3.71938809903571","3.23884273442423","3.07265040654432","2.81221837499407","2.30714932404438","1.89627732982541","1.51584796368311","1.20460157802807","1.15394252706819","1.09070647415251","0.868361507077892","0.806417193723534","0.768407756190907","0.70541465068261","0.683567210395797","0.675310715716932","0.645850962685811","0.579949536835092","0.521624297220978","0.492015222766883","0.869861417762905","0.788322879616043","",
"European Union","EUU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","3.75217346663419","3.68118403393371","3.9500480426261","3.95400798206813","3.73188179390144","3.564827031103","3.51760684319163","3.51927599057278","3.29994668176937","3.1332954597103","2.86582727618401","2.86678872369166","2.90356181823768","2.80728220081162","2.83542853670234","2.87240232649638","2.79538654602852","2.81172410906944","2.79687792743098","2.76736211636688","2.72302812519368","2.80165848057108","2.83261931274722","2.80726004347932","2.7370584320043","2.6980068011912","2.61033345558035","2.6261882978858","2.53182365801054","2.4457768112461","2.37375116650508","2.18026264132769","2.08183474426897","2.01928035120119","1.93957187779789","1.79906329345327","1.77188661647612","1.7583648955826","1.71634398771298","1.68888747828621","1.65210913085932","1.6106754881579","1.59240945474635","1.58714135154404","1.56196825358224","1.48138069692114","1.47762135215422","1.43733724509429","1.45636569623106","1.53317896877329","1.46868681471804","1.40613751291449","1.40362126157627","1.35519663178605","1.32501102948804","1.3109174553291","1.32660198310339","1.33231859427656","1.3468214044683","1.38138389601936","1.54267141832478","1.50174563040482","1.54022894480464","1.71633821201191","",
"Fragile and conflict affected situations","FCS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.31878346959141","3.05781423376933","","2.67342096970771","3.28439061158951","2.67929787726071","4.15839976052027","4.34127303857123","4.85565441415381","4.27407442529333","3.86619131372616","4.05631750589624","4.26369172663126","4.29258754623804","5.33385585439076","4.72272918908452","4.58678489843878","4.47825422090996","4.11972495480398","4.07531283561622","3.84797246985061","3.19193547961669","3.76629700483074","3.82784343483989","3.16299331330194","3.14092753700259","","","","","","","2.45904970501702","2.72237574479951","1.87061801979429","1.54324134051104","1.88115923304278","1.88653045389724","2.53667587672557","2.36965892184861","2.24129106900765","2.19737572212271","2.03716052761162","2.00130279061566","1.89414719395983","1.81583648297869","1.90022154495396","1.94572712713385","1.93179108361591","1.62826344024345","1.51785911792422","1.66820627212425","2.04170417389097","2.00080007484021","2.07015097301086","1.86282480884991","1.91124739611011","1.68670176416842","1.7493281556543","1.79681578346589","1.77619625899033","4.01493955659575","6.08196130297749","",
"Finland","FIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.76904104762464","1.8361815196588","2.51317830864007","1.92714178695058","1.85927303165209","1.79734038277768","1.71395131378637","1.61552115269617","1.755074400253","1.43747769806296","1.37585401679306","1.44904687492755","1.53084554364898","1.45370204008298","1.27017866747889","1.50815981992122","1.34012461675403","1.40535201149425","1.42944410507025","1.47900930967855","1.67093547993658","1.54558673057246","1.6437501499772","1.8232638142335","1.60404180113724","1.67657907276353","1.72390995338997","1.64553300960529","1.60769117311844","1.5343144923525","1.5633514986376","1.78123103649322","1.90713101160862","1.86801150656572","1.75560359540335","1.42254149924916","1.53047227121301","1.53515505066012","1.46317555780765","1.22310377157804","1.24114750368778","1.14451283258445","1.15463722865486","1.44685726264926","1.47016356457354","1.46451773981136","1.44240186243663","1.28752050624668","1.39093940428535","1.56074235593355","1.49175815960034","1.48940898392913","1.52658465854544","1.53386093450991","1.45193018748459","1.44996097168673","1.41965262644931","1.35129760805299","1.36253437390239","1.35371761625629","1.42582276779338","1.29123276861826","1.57363807254928","2.42148617618712","",
"Fiji","FJI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","0.205761316872428","0.188323917137476","0.187695516162669","0.217083529966966","0.24885145482389","0.218740762636713","0.242222222222222","0.30049786628734","0.396150761828388","0.507575757575758","0.873095000712149","0.938856941673513","0.862051438446681","0.919420509421456","1.15496779857107","1.24142084112131","1.22260793484156","1.13315792450674","1.04396175427768","1.96952748392996","2.05201508941251","2.27010663248741","2.10875525984723","2.16678825384228","1.84041410651212","1.80855931911651","1.70263727299194","1.6257873899244","1.42424634501108","1.36495958076192","1.25918886595729","1.13180634323429","1.75624341841376","1.82458369041641","1.5485667306433","1.48650087420329","1.58387595253995","1.32359461422314","1.60859901711712","2.23709999847122","1.52095281013957","1.78657925681224","1.60512894075313","1.61040391811109","1.49096169403815","1.38677744785356","1.53977309916003","0.910147310120732","1.10379290217157","1.4048380780238","1.45588315236828","1.43529925860875","1.58932558621181","1.59921009692948","1.34927607914923","1.31648157529348","",
"France","FRA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","5.42848588493053","5.29560753876716","5.15887134953187","4.74008571749863","4.54025026669875","4.39531951376613","4.29010327424386","4.29524594691896","4.13684603777682","3.67975172675766","3.45855771733226","3.31609304824223","3.23030459043129","3.14371920479698","3.08644058078624","3.1971454640285","3.15613958423347","3.23156861034418","3.15148731411781","3.13939544307514","3.15520508491915","3.24613261046416","3.2238391338373","3.23713177475225","3.18736925092314","3.14393280229726","3.08576501575346","3.12045160513517","2.96318060884889","2.8799353124635","2.80526762706676","2.81213643806721","2.69066071063176","2.68953480643636","2.66037496035159","2.49249618936836","2.41447395059335","2.37540965314127","2.22620830652768","2.17784297022174","2.08501824480333","2.03069528996546","2.04625799037992","2.0956804128006","2.10435083527246","2.02370691892637","1.97509829987374","1.90752863357749","1.89707589581907","2.09814733452729","1.96941935275241","1.89140621361087","1.87108059984757","1.84987591828694","1.86296143947269","1.87225828127684","1.91728236804142","1.90864201234437","1.84300872300244","1.8364614707329","1.99647774299432","1.91440611513925","1.93242353809568","2.05638673841337","",
"Faroe Islands","FRO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","1.10778443113772","1.01508888474928","1.36759569663221","1.43240191454706","1.44053282588011","1.55023041474654","1.30353817504655","0.679580306698951","0.780709342560554","0.668474481991378","1.02970153578673","","1.87713310580205","1.60362751603628","2.28680323963792","2.44764067625536","2.55358662849184","2.25549415242257","2.85904698433855","3.99592771697633","","","","","","","","","","","","","","1.80145224765811","1.79395209821725","1.78317027682097","1.66832793289402","1.6131661692941","1.24868216929966","1.28261921013258","","","","1.87162256589575","1.46243422997043","1.61980464787095","1.60404717948982","1.14481839629997","1.18502560854907","1.44754580418175","1.81138276957815","1.55363446931116","1.58653769296167","1.72005326971719","1.54092336488807","1.31756018896149","1.15321981179163","",
"United Kingdom","GBR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","7.09248637082215","6.92138752285922","6.94416604105903","6.80074341068238","6.59605601313516","6.43697857340144","6.24903679676674","6.2357037120617","5.9411052003122","5.5021956389853","5.19741323809566","5.07633062254603","5.1710477559332","4.90616105746511","5.06942711490535","5.33960343915615","5.17550333681554","4.92327762103886","4.73304308586993","4.67975756747534","5.01990345888742","4.98376336921746","5.38132652115477","5.39688559001511","5.50807949805952","5.32070461905547","5.05982373679728","4.68666844260533","4.21428762838849","4.04095433156431","3.983217694585","4.11680242273171","3.86471776641263","3.59064951247979","3.38193371776532","2.85419949053587","2.72459232198324","2.56014877225605","2.49596227501881","2.42290959332375","2.3727966452319","2.41112210130721","2.48565967470705","2.55206201518244","2.49782136751626","2.42271607573388","2.36967440284241","2.37465777127738","2.4871500848402","2.64772453259797","2.56799960467203","2.49903987829525","2.41781748358099","2.29232047399432","2.18448549185402","2.04890800410498","1.98449096820719","1.95002885979327","1.94455569473457","1.98525373099586","2.16221591341109","2.07322203588405","2.07392558799882","2.26487905161201","",
"Georgia","GEO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.21017302703038","1.25358766896378","1.13697395615685","0.924374855931971","0.615582490752135","0.740186005258763","1.00053299706695","1.06848912472203","1.37383897186186","3.33916979671741","5.21830695097827","9.15911651704757","8.52011839531126","5.60659705141183","3.70963239057219","3.10296868545418","2.98373409824723","2.57055243515557","2.35793959370315","2.00294589032771","2.08164031548883","1.96974296903126","1.89711315739272","1.77655401596637","1.8054778310535","1.61153573028402","1.4657331013201","1.68114376621765","",
"Ghana","GHA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.70665901262916","2.10300429184549","2.00100300902708","2.01634877384196","1.92198868229588","1.73260572987722","2.2266139657444","","2.65588235294118","2.50125062531266","2.11819389110226","1.70131947221112","1.42984014209591","1.36493432324386","1.58154506437768","1.71493469619534","1.56680968433956","1.2532473349458","0.851281806918898","0.646304301608674","0.773574778895293","0.741113531698977","","0.341179539008248","0.593211881978556","1.00044308668175","0.900516843869348","0.892627345844504","0.437880517503805","0.430846522392588","0.276510427354999","0.368975044988862","0.377347219697109","0.421951639889914","0.426586695929125","0.335747716894977","0.286903633491311","0.287938176197836","0.334707661290323","0.333671099852227","0.4436304","0.264452812963597","0.260305614783227","0.30375830974791","0.277570912276859","0.260967076343411","0.262213532811969","0.370332914572864","0.294033500427925","0.336757870912986","0.282687655236928","0.43515452267479","0.593208552483374","0.400294579040699","0.484989051455069","0.392915126090548","0.291412454265461","0.312701278609545","0.32587623925291","0.343818178617089","0.350949233772808","0.382741906430833","0.337946355940024","0.389157461523268","",
"Gibraltar","GIB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","0.902357645982379","0.793828345445229","0.639108637534101","","","","","","","","","2.38055425991604","1.69464061466168","1.3407093629396","1.35611690454208","","","1.17281926203606","1.25499180312356","1.59513114331129","1.53463751403247","3.10021054615164","3.3246802439883","2.44118141486197","2.22856440980186","","","","","","","","2.24508735704069","2.38618429535759","2.27643791059905","2.56220028518734","1.92171114610153","1.79630056318007","1.77140056080645","1.48301139097039","1.47688705111674","1.53213218753336","2.16844701774448","2.12575054080202","",
"Gambia, The","GMB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","0.340909030378368","0.477501573316551","0.55122589453325","0.563939016801493","0.631086622245003","0.810531317253137","0.958392269816802","0.46126597245397","0.50424326671404","0.409650498904237","0.279219753894381","0.255557491763486","0.304615670171595","0.397307469403729","0.407575945502193","0.384833814905964","0.325833061382465","0.31579359886356","0.234862058929382","0.24438080993324","0.227388636213975","0.192621401787275","0.277027428909804","0.260242378391835","0.355318377435937","1.09491765751865","0.482205427892009","","","0.792325301857297","0.739511152519748","1.20768853626782","1.04052212323916","","","0.715876283557486","0.769340979399031","0.809324910343592","0.76855558144666","0.693939998753325","0.584305835814994","",
"Guinea-Bissau","GNB","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","0.00869457771777129","0.0134783154640054","0.0150240384615385","0.0109031437397783","0.0243964421855146","0.0580869565217391","","0.18108504398827","","","","","0.317965023847377","0.495568090249799","0.566593083149375","0.650521152667075","1.4047619047619","","2.62803036170707","1.62672677091596","1.5586028989376","1.57542311053966","","1.89459928348781","","","","1.55025769160365","1.82387957578709","1.51613050510836","2.33372193259001","1.9570423918299","1.89380436110046","1.47900420224188","1.26454587592398","1.30856549036791","1.36473371190796","1.53211512931544","1.62537763900959","1.68743148649621","1.62190578388237","1.45545277154688","",
"Equatorial Guinea","GNQ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98642304021115","2.0456168533629","","","","","","","","","","","","1.50182586762037","1.48230906749545","2.47492960390331","","","","","0.766177996343115","1.04143202034015","1.23948977462594","1.12893709401034","1.14208303034219","1.30805287179895","1.64082995887433","1.34533764165546","1.3031878031878","1.59021698232115","",
"Greece","GRC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.85730295953435","4.24357000022985","4.04842971228294","3.82448463962285","3.57356211032106","3.49846492059281","3.58468738765907","4.34570766758805","4.69018026641258","4.78878606005897","4.19730219448359","4.11919917305914","3.95652514491618","3.5177090640908","4.82446883464592","5.84732162220776","5.82922738415295","5.91853565442111","5.57544451249418","5.181248328693","4.6608059951787","5.7357013089349","5.62659345822855","5.17247666277713","4.83544433693963","4.69256693840525","4.12801512211307","4.25552044841929","4.19823223061689","3.7658694645888","3.79826032707078","3.484865109943","3.62980089042347","3.60012469561704","3.58197232877289","3.17319019644845","3.31191328182087","3.36586889039913","3.53386881535161","3.36046994465272","3.46535532008881","3.25141285622817","3.07737457530621","2.49389475249858","2.60567252971209","2.83659627711189","2.78341887026498","2.67930592141264","2.98305234467131","3.22484113782964","2.75021826236583","2.52227876563293","2.44377558683293","2.36777200944603","2.35228766757336","2.46330328904394","2.57212022449423","2.56348990681236","2.71645307270589","2.62245307490582","3.069343544579","3.8668791000781","4.02423972931974","3.23440755796675","",
"Grenada","GRD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.15792223391347","1.12222106548301","1.0453078110693","1.17300751136389","1.00383425318668","1.39559048518441","1.37345487471598","1.45714604983797","1.26668736417262","1.02599976681823","1.69642857142857","1.11850060459492","1.14198705748002","0.910753901840968","0.898307765301281","1.23148656061437","1.27139028245481","1.37213757868808","1.18112181863108","1.3066782558308","1.31685153691905","1.88944910430075","2.02571867758735","2.03593409871932","2.19084928671742","2.00737043596487","1.66749799534035","1.75071000671895","1.86907699721099","1.8028516299552","1.72801156281599","1.26843726414995","1.47262037513846","1.26706017134887","1.1785345993652","1.08042737364637","0.895717413539242","0.74281794332224","0.720839850994178","0.675600759866063","0.918401634718749","1.05206292918867","0.762245026054294","0.815655342525256","0.479416089056921","0.383913656735458","0.43182946456192","0.398456601466993","0.468231102914397","0.395326073511874","0.441382604389834","0.459619447723005","0.475870730886697","0.471272593167646","0.424656428368739","0.405967931287061","0.440496512523365","0.383850245049506","0.372491637911365","0.430070763358893","0.441017589859342","0.392566987976173","0.464713795654133","0.411176407815766","",
"Guam","GUM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.64596273291925","2.85057471264368","6.95810564663024","8.35260115606936","6.07458292443572","3.89084507042253","3.71501272264631","3.70026525198939","3.9448966812774","5.12655601659751","4.51634877384196","4.67470588235294","8.43686354378819","5.35585585585586","3.08608876973488","2.66376601401982","1.5837366892546","0.905828279604213","0.582892778319561","0.969692301108401","0.950952235978621","1.00593672094627","0.915520386083765","0.78783093358105","","","","1.765977248429","2.01794562341177","2.29328668097935","2.19971682743689","2.80932483375126","1.41048583687429","0.805815134799291","0.914399668478094","1.00888107540392","0.981015648111865","0.905210395614708","0.878175345601621","0.825543220373685","0.843693300095089","0.951652170035393","1.08486547097887","1.15412827584568","1.25334268912328","1.29081562879598","1.29961278504611","1.40257741131547","0.954930861063661","0.601394233025198","0.586516734323403","",
